fd,type,laddr,raddr,pid,detection_time,closed_time
105,1,"addr(ip='192.168.1.38', port=48556)","addr(ip='142.250.178.162', port=443)",4093,1620554226,1620554347
112,2,"addr(ip='192.168.1.38', port=34674)","addr(ip='74.125.133.157', port=443)",4093,1620553780,1620554357
117,1,"addr(ip='192.168.1.38', port=34674)","addr(ip='142.250.201.74', port=443)",4093,1620554226,1620554357
34,2,"addr(ip='192.168.1.38', port=53810)","addr(ip='172.217.17.3', port=443)",4093,1620554347,1620554368
88,1,"addr(ip='192.168.1.38', port=41814)","addr(ip='93.184.220.66', port=80)",4093,1620554226,1620554388
92,1,"addr(ip='192.168.1.38', port=46756)","addr(ip='54.144.144.142', port=443)",4093,1620554388,1620554398
75,1,"addr(ip='192.168.1.38', port=33790)","addr(ip='142.250.200.68', port=443)",4093,1620554388,1620554398
69,1,"addr(ip='192.168.1.38', port=53970)","addr(ip='172.217.17.3', port=443)",4093,1620553902,1620554408
99,1,"addr(ip='192.168.1.38', port=45284)","addr(ip='130.89.148.77', port=443)",4093,1620554398,1620554408
86,2,"addr(ip='192.168.1.38', port=47392)","addr(ip='162.159.152.4', port=443)",4093,1620554388,1620554418
88,2,"addr(ip='192.168.1.38', port=45385)","addr(ip='142.250.200.67', port=443)",4093,1620554388,1620554418
83,2,"addr(ip='192.168.1.38', port=52049)","addr(ip='216.58.215.142', port=443)",4093,1620554388,1620554418
120,1,"addr(ip='192.168.1.38', port=59188)","addr(ip='93.184.220.66', port=443)",4093,1620554226,1620554428
75,2,"addr(ip='192.168.1.38', port=40136)","addr(ip='142.250.200.138', port=443)",4093,1620554398,1620554428
91,2,"addr(ip='192.168.1.38', port=49607)","addr(ip='142.250.200.78', port=443)",4093,1620554398,1620554428
105,2,"addr(ip='192.168.1.38', port=43033)","addr(ip='216.58.215.131', port=443)",4093,1620554398,1620554428
93,2,"addr(ip='192.168.1.38', port=46140)","addr(ip='142.250.200.131', port=443)",4093,1620554398,1620554428
110,2,"addr(ip='192.168.1.38', port=37209)","addr(ip='172.217.17.3', port=443)",4093,1620554408,1620554428
59,2,"addr(ip='192.168.1.38', port=42488)","addr(ip='142.250.178.162', port=443)",4093,1620554398,1620554438
107,1,"addr(ip='192.168.1.38', port=48326)","addr(ip='91.198.174.208', port=443)",4093,1620554297,1620554448
69,2,"addr(ip='192.168.1.38', port=47668)","addr(ip='142.250.200.68', port=443)",4093,1620554388,1620554448
94,2,"addr(ip='192.168.1.38', port=43619)","addr(ip='142.250.178.174', port=443)",4093,1620554398,1620554448
87,2,"addr(ip='192.168.1.38', port=48597)","addr(ip='142.250.184.2', port=443)",4093,1620554398,1620554448
34,2,"addr(ip='192.168.1.38', port=36317)","addr(ip='216.58.215.174', port=443)",4093,1620554398,1620554448
31,1,"addr(ip='192.168.1.38', port=54894)","addr(ip='52.113.199.109', port=443)",2729,1620554156,1620554458
92,2,"addr(ip='192.168.1.38', port=32932)","addr(ip='142.250.200.78', port=443)",4093,1620554398,1620554458
83,1,"addr(ip='192.168.1.38', port=40852)","addr(ip='155.133.138.5', port=443)",4093,1620554428,1620554458
64,2,"addr(ip='192.168.1.38', port=43208)","addr(ip='172.217.13.110', port=443)",4093,1620552954,1620554468
54,1,"addr(ip='192.168.1.38', port=43208)","addr(ip='34.107.195.226', port=443)",4093,1620553994,1620554468
89,2,"addr(ip='192.168.1.38', port=57940)","addr(ip='142.250.200.78', port=443)",4093,1620554408,1620554468
34,2,"addr(ip='192.168.1.38', port=58133)","addr(ip='172.217.17.3', port=443)",4093,1620554458,1620554488
34,2,"addr(ip='192.168.1.38', port=53244)","addr(ip='172.217.168.170', port=443)",4093,1620554519,1620554549
54,2,"addr(ip='192.168.1.38', port=60374)","addr(ip='172.217.17.3', port=443)",4093,1620554529,1620554559
65,1,"addr(ip='192.168.1.38', port=35162)","addr(ip='54.192.105.61', port=443)",4093,1620554388,1620554629
70,1,"addr(ip='192.168.1.38', port=51906)","addr(ip='13.32.128.100', port=443)",4093,1620554388,1620554629
39,1,"addr(ip='192.168.1.38', port=56654)","addr(ip='92.123.56.158', port=443)",4093,1620554287,1620554640
56,1,"addr(ip='192.168.1.38', port=39010)","addr(ip='54.144.172.128', port=443)",4093,1620554347,1620554640
43,1,"addr(ip='192.168.1.38', port=39004)","addr(ip='54.144.172.128', port=443)",4093,1620554347,1620554640
102,1,"addr(ip='192.168.1.38', port=45286)","addr(ip='130.89.148.77', port=443)",4093,1620554398,1620554640
31,1,"addr(ip='192.168.1.38', port=50596)","addr(ip='52.114.92.150', port=443)",2729,1620554468,1620554640
97,2,"addr(ip='192.168.1.38', port=43535)",(),4054,1620554680,1620554690
96,1,"addr(ip='192.168.1.38', port=46810)","addr(ip='142.250.178.174', port=443)",4093,1620554398,1620554700
79,1,"addr(ip='192.168.1.38', port=42164)","addr(ip='162.247.243.146', port=443)",4093,1620554045,1620554761
50,1,"addr(ip='192.168.1.38', port=56602)","addr(ip='35.174.210.7', port=443)",4093,1620554347,1620554761
46,1,"addr(ip='192.168.1.38', port=56600)","addr(ip='35.174.210.7', port=443)",4093,1620554347,1620554761
74,1,"addr(ip='192.168.1.38', port=33638)","addr(ip='172.217.168.164', port=443)",4093,1620554761,1620554771
70,2,"addr(ip='192.168.1.38', port=53640)","addr(ip='172.217.168.164', port=443)",4093,1620554761,1620554791
87,2,"addr(ip='192.168.1.38', port=46120)","addr(ip='142.250.184.2', port=443)",4093,1620554761,1620554791
79,2,"addr(ip='192.168.1.38', port=55806)","addr(ip='142.250.200.78', port=443)",4093,1620554761,1620554791
75,2,"addr(ip='192.168.1.38', port=57847)","addr(ip='142.250.201.67', port=443)",4093,1620554761,1620554791
66,2,"addr(ip='192.168.1.38', port=49313)","addr(ip='142.250.201.78', port=443)",4093,1620554771,1620554801
115,2,"addr(ip='192.168.1.38', port=52868)",(),4054,1620554801,1620554811
39,1,"addr(ip='192.168.1.38', port=48360)","addr(ip='91.198.174.208', port=443)",4093,1620554640,1620554821
31,1,"addr(ip='192.168.1.38', port=45608)","addr(ip='52.113.205.26', port=443)",2729,1620554690,1620554831
66,2,"addr(ip='192.168.1.38', port=43378)","addr(ip='216.239.36.117', port=443)",4093,1620554821,1620554851
39,2,"addr(ip='192.168.1.38', port=38314)","addr(ip='172.217.17.3', port=443)",4093,1620554821,1620554851
146,1,"addr(ip='192.168.1.38', port=59748)","addr(ip='142.250.200.129', port=443)",4093,1620552721,1620554922
39,2,"addr(ip='192.168.1.38', port=59748)","addr(ip='172.217.17.3', port=443)",4093,1620554891,1620554922
67,1,"addr(ip='192.168.1.38', port=50520)","addr(ip='91.198.174.192', port=443)",4093,1620554297,1620554932
115,2,"addr(ip='192.168.1.38', port=41202)",(),4054,1620554922,1620554932
88,1,"addr(ip='192.168.1.38', port=46906)","addr(ip='82.194.68.37', port=443)",4093,1620554761,1620554942
32,1,"addr(ip='192.168.1.38', port=45026)","addr(ip='20.190.159.135', port=443)",2729,1620554841,1620554972
33,1,"addr(ip='192.168.1.38', port=36644)","addr(ip='52.113.194.132', port=443)",2729,1620554851,1620554972
54,1,"addr(ip='192.168.1.38', port=49188)","addr(ip='104.126.107.233', port=443)",4093,1620554640,1620554982
50,1,"addr(ip='192.168.1.38', port=53490)","addr(ip='52.72.43.177', port=443)",4093,1620553508,1620555002
52,1,"addr(ip='192.168.1.38', port=53492)","addr(ip='54.243.239.183', port=443)",4093,1620554650,1620555002
34,1,"addr(ip='192.168.1.38', port=53490)","addr(ip='54.243.239.183', port=443)",4093,1620554650,1620555002
62,1,"addr(ip='192.168.1.38', port=43402)","addr(ip='34.107.195.226', port=443)",4093,1620554700,1620555002
50,1,"addr(ip='192.168.1.38', port=50968)","addr(ip='54.85.240.191', port=443)",4093,1620554761,1620555002
46,1,"addr(ip='192.168.1.38', port=50966)","addr(ip='54.85.240.191', port=443)",4093,1620554761,1620555002
89,1,"addr(ip='192.168.1.38', port=40582)","addr(ip='142.250.184.2', port=443)",4093,1620554761,1620555043
69,1,"addr(ip='192.168.1.38', port=39128)","addr(ip='142.250.201.78', port=443)",4093,1620554771,1620555043
115,2,"addr(ip='192.168.1.38', port=44009)",(),4054,1620555043,1620555053
34,1,"addr(ip='192.168.1.38', port=36650)","addr(ip='52.113.194.132', port=443)",2729,1620554962,1620555083
176,1,"addr(ip='192.168.1.38', port=48806)","addr(ip='35.227.248.159', port=443)",4093,1620552742,1620555123
111,1,"addr(ip='192.168.1.38', port=48806)","addr(ip='104.244.42.200', port=443)",4093,1620554226,1620555123
61,1,"addr(ip='192.168.1.38', port=36240)","addr(ip='162.247.243.147', port=443)",4093,1620554700,1620555123
61,2,"addr(ip='192.168.1.38', port=34439)","addr(ip='172.217.17.3', port=443)",4093,1620555093,1620555123
115,2,"addr(ip='192.168.1.38', port=37796)",(),4054,1620555164,1620555174
31,1,"addr(ip='192.168.1.38', port=40848)","addr(ip='52.114.104.172', port=443)",2729,1620554871,1620555184
-1,1,"addr(ip='192.168.1.38', port=45394)","addr(ip='34.122.121.32', port=80)",0,1620555164,1620555184
-1,1,"addr(ip='192.168.1.38', port=52002)","addr(ip='35.224.170.84', port=80)",0,1620555184,1620555244
-1,1,"addr(ip='192.168.1.38', port=51610)","addr(ip='172.217.17.10', port=443)",0,1620555184,1620555244
-1,1,"addr(ip='192.168.1.38', port=60622)","addr(ip='142.250.200.138', port=443)",0,1620555184,1620555254
38,1,"addr(ip='192.168.1.38', port=49756)","addr(ip='34.120.186.93', port=443)",4093,1620553841,1620555284
54,1,"addr(ip='192.168.1.38', port=43430)","addr(ip='34.107.195.226', port=443)",4093,1620554982,1620555284
52,1,"addr(ip='192.168.1.38', port=51926)","addr(ip='35.169.187.184', port=443)",4093,1620555002,1620555304
62,1,"addr(ip='192.168.1.38', port=49226)","addr(ip='104.126.107.233', port=443)",4093,1620555002,1620555365
31,1,"addr(ip='192.168.1.38', port=47564)","addr(ip='52.114.92.152', port=443)",2729,1620555184,1620555365
39,1,"addr(ip='192.168.1.38', port=51922)","addr(ip='35.169.187.184', port=443)",4093,1620555002,1620555425
34,1,"addr(ip='192.168.1.38', port=46876)","addr(ip='54.173.95.250', port=443)",4093,1620555002,1620555425
46,1,"addr(ip='192.168.1.38', port=46880)","addr(ip='54.173.95.250', port=443)",4093,1620555002,1620555425
66,1,"addr(ip='192.168.1.38', port=54220)","addr(ip='172.217.17.3', port=443)",4093,1620555093,1620555425
36,1,"addr(ip='192.168.1.38', port=57108)","addr(ip='140.82.113.26', port=443)",4093,1620553548,1620555465
59,1,"addr(ip='192.168.1.38', port=36278)","addr(ip='162.247.243.147', port=443)",4093,1620555063,1620555486
31,1,"addr(ip='192.168.1.38', port=45078)","addr(ip='52.113.199.98', port=443)",2729,1620555415,1620555536
38,1,"addr(ip='192.168.1.38', port=58294)","addr(ip='52.72.206.101', port=443)",4093,1620555304,1620555606
39,1,"addr(ip='192.168.1.38', port=46908)","addr(ip='54.173.95.250', port=443)",4093,1620555425,1620555667
34,1,"addr(ip='192.168.1.38', port=45354)","addr(ip='23.21.170.170', port=443)",4093,1620555425,1620555667
58,1,"addr(ip='192.168.1.38', port=49252)","addr(ip='104.126.107.233', port=443)",4093,1620555365,1620555687
31,1,"addr(ip='192.168.1.38', port=39284)","addr(ip='52.114.92.156', port=443)",2729,1620555566,1620555697
50,2,"addr(ip='192.168.1.38', port=32983)","addr(ip='142.250.184.163', port=443)",4093,1620555697,1620555727
61,2,"addr(ip='192.168.1.38', port=52031)","addr(ip='142.250.184.174', port=443)",4093,1620555707,1620555737
46,1,"addr(ip='192.168.1.38', port=46910)","addr(ip='54.173.95.250', port=443)",4093,1620555425,1620555778
54,1,"addr(ip='192.168.1.38', port=42412)","addr(ip='162.247.243.146', port=443)",4093,1620555425,1620555848
64,1,"addr(ip='192.168.1.38', port=56461)","addr(ip='52.113.194.132', port=443)",4462,1620555798,1620555869
61,2,"addr(ip='192.168.1.38', port=44093)","addr(ip='172.217.17.2', port=443)",4093,1620555838,1620555869
38,1,"addr(ip='192.168.1.38', port=42266)","addr(ip='54.88.2.53', port=443)",4093,1620555606,1620555899
34,1,"addr(ip='192.168.1.38', port=42270)","addr(ip='54.88.2.53', port=443)",4093,1620555667,1620555899
39,1,"addr(ip='192.168.1.38', port=51036)","addr(ip='54.85.240.191', port=443)",4093,1620555667,1620555899
74,1,"addr(ip='192.168.1.38', port=33918)","addr(ip='142.250.200.68', port=443)",4093,1620555889,1620555899
61,2,"addr(ip='192.168.1.38', port=54428)","addr(ip='142.250.184.10', port=443)",4093,1620555879,1620555909
77,2,"addr(ip='192.168.1.38', port=50625)","addr(ip='142.250.201.78', port=443)",4093,1620555889,1620555919
83,2,"addr(ip='192.168.1.38', port=34130)","addr(ip='142.250.200.67', port=443)",4093,1620555899,1620555929
93,2,"addr(ip='192.168.1.38', port=33141)","addr(ip='142.250.200.98', port=443)",4093,1620555899,1620555929
92,2,"addr(ip='192.168.1.38', port=45778)","addr(ip='216.58.215.170', port=443)",4093,1620555899,1620555929
88,2,"addr(ip='192.168.1.38', port=35473)","addr(ip='142.250.200.110', port=443)",4093,1620555899,1620555929
62,2,"addr(ip='192.168.1.38', port=50964)","addr(ip='142.250.201.78', port=443)",4093,1620555909,1620555929
111,1,"addr(ip='192.168.1.38', port=37080)","addr(ip='104.126.102.75', port=443)",4093,1620555909,1620555929
59,2,"addr(ip='192.168.1.38', port=45202)","addr(ip='142.250.200.131', port=443)",4093,1620555909,1620555929
105,1,"addr(ip='192.168.1.38', port=44358)","addr(ip='23.210.38.244', port=443)",4093,1620555909,1620555929
89,1,"addr(ip='192.168.1.38', port=40582)","addr(ip='142.250.184.2', port=443)",4093,1620554761,1620555939
84,2,"addr(ip='192.168.1.38', port=53096)","addr(ip='216.58.215.142', port=443)",4093,1620555899,1620555939
68,2,"addr(ip='192.168.1.38', port=40582)","addr(ip='142.250.184.174', port=443)",4093,1620555899,1620555939
94,2,"addr(ip='192.168.1.38', port=52168)","addr(ip='142.250.200.110', port=443)",4093,1620555899,1620555939
96,2,"addr(ip='192.168.1.38', port=49691)","addr(ip='216.58.215.131', port=443)",4093,1620555899,1620555939
38,2,"addr(ip='192.168.1.38', port=56150)","addr(ip='142.250.185.14', port=443)",4093,1620555909,1620555939
69,2,"addr(ip='192.168.1.38', port=52483)","addr(ip='142.250.200.68', port=443)",4093,1620555889,1620555959
15,1,"addr(ip='192.168.1.38', port=52898)","addr(ip='142.250.184.10', port=443)",4045,1620555909,1620555979
-1,1,"addr(ip='192.168.1.38', port=47464)","addr(ip='142.250.178.170', port=443)",0,1620555919,1620555979
15,1,"addr(ip='192.168.1.38', port=47466)","addr(ip='142.250.178.170', port=443)",4045,1620555919,1620555990
49,1,"addr(ip='192.168.1.38', port=56938)","addr(ip='13.107.21.200', port=443)",4093,1620555889,1620556010
-1,1,"addr(ip='192.168.1.38', port=47468)","addr(ip='142.250.178.170', port=443)",0,1620555949,1620556010
125,2,"addr(ip='192.168.1.38', port=47157)",(),4054,1620556000,1620556010
66,1,"addr(ip='192.168.1.38', port=42496)","addr(ip='142.250.184.174', port=443)",4093,1620555707,1620556020
70,1,"addr(ip='192.168.1.38', port=49284)","addr(ip='104.126.107.233', port=443)",4093,1620555727,1620556020
38,2,"addr(ip='192.168.1.38', port=50094)","addr(ip='172.217.168.163', port=443)",4093,1620555990,1620556020
59,2,"addr(ip='192.168.1.38', port=56745)","addr(ip='216.239.32.116', port=443)",4093,1620555990,1620556020
55,1,"addr(ip='192.168.1.38', port=33976)","addr(ip='142.250.200.68', port=443)",4093,1620556020,1620556030
54,2,"addr(ip='192.168.1.38', port=40162)","addr(ip='216.58.209.66', port=443)",4093,1620553458,1620556050
31,1,"addr(ip='192.168.1.38', port=39300)","addr(ip='52.114.92.156', port=443)",2729,1620555747,1620556050
-1,1,"addr(ip='192.168.1.38', port=47470)","addr(ip='142.250.178.170', port=443)",0,1620555990,1620556050
56,2,"addr(ip='192.168.1.38', port=40162)","addr(ip='142.250.200.110', port=443)",4093,1620556020,1620556050
119,2,"addr(ip='192.168.1.38', port=39184)","addr(ip='142.250.185.3', port=443)",4093,1620552822,1620556060
50,2,"addr(ip='192.168.1.38', port=43577)","addr(ip='142.250.200.68', port=443)",4093,1620556020,1620556060
61,2,"addr(ip='192.168.1.38', port=46302)","addr(ip='172.217.17.2', port=443)",4093,1620556020,1620556060
124,2,"addr(ip='192.168.1.38', port=58989)","addr(ip='172.217.168.161', port=443)",4093,1620556030,1620556060
88,2,"addr(ip='192.168.1.38', port=53778)","addr(ip='142.250.200.98', port=443)",4093,1620556030,1620556060
58,2,"addr(ip='192.168.1.38', port=54243)","addr(ip='142.250.200.67', port=443)",4093,1620556030,1620556060
127,2,"addr(ip='192.168.1.38', port=40130)","addr(ip='142.250.184.3', port=443)",4093,1620556030,1620556060
125,2,"addr(ip='192.168.1.38', port=56976)","addr(ip='66.102.1.157', port=443)",4093,1620556030,1620556060
128,2,"addr(ip='192.168.1.38', port=59945)","addr(ip='142.250.200.67', port=443)",4093,1620556030,1620556060
92,2,"addr(ip='192.168.1.38', port=50078)","addr(ip='142.250.184.10', port=443)",4093,1620556030,1620556060
105,2,"addr(ip='192.168.1.38', port=39184)","addr(ip='142.250.201.77', port=443)",4093,1620556030,1620556060
96,2,"addr(ip='192.168.1.38', port=56564)","addr(ip='142.250.184.162', port=443)",4093,1620556030,1620556060
115,2,"addr(ip='192.168.1.38', port=45706)","addr(ip='216.58.215.131', port=443)",4093,1620556030,1620556060
70,2,"addr(ip='192.168.1.38', port=40586)","addr(ip='216.58.209.72', port=443)",4093,1620556030,1620556060
94,2,"addr(ip='192.168.1.38', port=55079)","addr(ip='142.250.184.14', port=443)",4093,1620556030,1620556060
59,1,"addr(ip='192.168.1.38', port=49428)","addr(ip='104.126.107.233', port=443)",4093,1620556050,1620556060
-1,1,"addr(ip='192.168.1.38', port=47472)","addr(ip='142.250.178.170', port=443)",0,1620556010,1620556070
38,2,"addr(ip='192.168.1.38', port=35649)","addr(ip='142.250.200.78', port=443)",4093,1620556030,1620556070
62,2,"addr(ip='192.168.1.38', port=57658)","addr(ip='216.58.209.78', port=443)",4093,1620556040,1620556070
55,2,"addr(ip='192.168.1.38', port=51810)","addr(ip='142.250.200.78', port=443)",4093,1620556040,1620556070
56,1,"addr(ip='192.168.1.38', port=50044)","addr(ip='34.120.186.93', port=443)",4093,1620555526,1620556080
58,1,"addr(ip='192.168.1.38', port=43486)","addr(ip='34.107.195.226', port=443)",4093,1620555687,1620556080
50,1,"addr(ip='192.168.1.38', port=36330)","addr(ip='162.247.243.147', port=443)",4093,1620555778,1620556080
55,1,"addr(ip='192.168.1.38', port=54204)","addr(ip='195.181.167.20', port=443)",4093,1620555889,1620556080
99,1,"addr(ip='192.168.1.38', port=45878)","addr(ip='142.250.200.110', port=443)",4093,1620555899,1620556080
74,1,"addr(ip='192.168.1.38', port=38272)","addr(ip='216.58.215.142', port=443)",4093,1620555899,1620556080
89,1,"addr(ip='192.168.1.38', port=45876)","addr(ip='142.250.200.110', port=443)",4093,1620555899,1620556080
49,1,"addr(ip='192.168.1.38', port=36392)","addr(ip='162.247.243.147', port=443)",4093,1620556020,1620556091
-1,1,"addr(ip='192.168.1.38', port=43616)","addr(ip='217.76.150.102', port=443)",0,1620556020,1620556091
59,1,"addr(ip='192.168.1.38', port=45926)","addr(ip='142.250.200.110', port=443)",4093,1620556020,1620556091
-1,1,"addr(ip='192.168.1.38', port=38596)","addr(ip='142.250.200.98', port=443)",0,1620556030,1620556091
-1,1,"addr(ip='192.168.1.38', port=37186)","addr(ip='35.244.240.189', port=443)",0,1620556030,1620556091
